"qbrozen","August 2006"," But the Alfa kicks the Miata's tail on looks, style, and sound. Certainly no argument here.I was wondering if you beefed it up during the rebuild. I guess that answers my question.I didn't even know you could go 10.4:1 in the 2 liter. Interesting. I've thought about tearing mine down ... but then I always decide to wait until it actually breaks... which obviously has not happened. "
"corvette","August 2006"," As far as getting rid of smells, I have an old leather chair that smelled kind of musty when I got it, so I soaked the padding with Febreze (through the seams and buttonholes) several times. Repeated treatments used about a gallon of the stuff, but it no longer smells. As far as it being so boring, I have thought for a while that if I were driving something that was lux enough (something like an LS430 or Q45), I'd be less interested in responsive handling and appreciate the soft, silent ride and really nice interior. Your experience tells me I may be wrong. "
"woodyww","August 2006"," I found the RX300 I drove once (right after they first came out) to be among the most boring vehicles I'd ever driven. Also, the seats were mediocre IMO, & I really disliked the ""Space-pod"" dash & front interior. I also drove a slightly used LS430 a few years ago. Loved the interior, & the NAK. sound system. Handling was mediocre; even on wide sweeping curves it was ""floaty"", like an '80's Buick maybe. But I'm not saying I wouldn't buy a mint condition used one at the right price--it was so cushy I could see trying to overlook the handling.I've never driven a GS. Seems like it might be a great alternative (?) to a bmw.Only Lexus I've driven that really turned me on was an SC400. I almost bought a new one in 1993 I think. I lusted after that car, had the color picked out & everything, but then I bought a 5 y.o. bmw (M6). I still have the old SC300/400 brochures tho..... "
"michaellno","August 2006"," ...I really disliked the ""Space-pod"" dash & front interior.When we were looking at SUV's for my wife a couple of years ago, I thought the Toyota Highlander would be a perfect vehicle for her. She saw the interior and immediately commented that it looked like the inside of a minivan. That ended the conversation quickly. "
"graphicguy","August 2006"," Ahhhhh....yes....the Lexus SCs. I thought those cars were drop dead gorgeous. I had the opportunity to drive one a couple of years ago in 'Vegas, no less (owned by a busines aquaintance). What it had in looks, it totally fell down in the driving dept....mushy...heavy feeling. I remember thinking that my rental Malibu could probably out handle it.That's the Lexus (and to more of an extant, Toyota) way, I s'pose.Being a card carrying member of the CCBA group, I would have probably been seduced by the looks. Get tired of driving it within 6 months and go looking, again. "
"gsemike","August 2006"," Those cars were the hottest thing when they were new but look so incredibly dated now. Those cars could have gotten into the 50s with the V8 back then and now they go for 1/10 of that. "
"albell","August 2006"," Of the many cars I have owned, the RX300 was by far my least favorite...and my kids'. Never has any car caused so much, uh, up-heaval (if you catch my drift.) Our weekly trips to the country -- on the twisty Taconic Parkway in NY, became so bad because of the excessive body roll that we had to get rid of it, or the country house, or the kids. We decided to keep the latter two. :P "
"sandman46","August 2006"," I was on the Taconic back in June and I guess the real twisty's began after the Briarcliff-Ossining area. My rented Impala LTZ was a blast to drive on the roads up there though. For a full sized car, it has amazing grip especially in the rain. Being an economy car driver since the mid 70's, I was duly impressed with the great job The General did on the new Impala!The Sandman  "
"albell","August 2006"," They have poured major bucks into widening and straightening most of that road. The last major unrenovated section is now between I-84 and US Rt 6. Elevation changes, tight, two lanes with no shoulders...my wife hates driving it. Me, I just cinch up the seatbelt, throw the airmatic into sport mode, and let her deal with the kids... "
"akangl","August 2006"," Never has any car caused so much, uh, up-heaval (if you catch my drift.)I know that feeling. I get car sick super easy and that was a major problem I ran into while test driving trucks. I really liked the Chevy but even driving it made me car sick which is quite a feat. Only thing I found that didn't cause my stomach to want to vacate the premesis was the Dodge.I've owned a few vehicles over the years that caused me to get car sick, so I learned to take test drives on the roughest, windiest, most frost heaved road I could find. I figure if it doesn't make me sick on that road I'll be fine.Speaking of driving, I better get moving, its time to hook up the TT and go fishing!! "
"corvette","August 2006"," Trying to get perspective, here. A couple of friends heard about my car trouble and opined that, unless the aircon ceased to function whatsoever, I had nothing to complain about, and shouldn't have bothered trying to get my car fixed. And the rattles? Again, nothing to complain about. I'm inclined to discredit that opinion because (1) they aren't car enthusiasts (translation: they Just Don't Get It), and (2) they are better known to the posters here as the mother-daughter team that recently purchased a yellow Taliban Edition VW Beetle. The one idea they did come up with that I can agree with is that I will not be happy with a car I consider to be too boring--but, I'm not convinced (as they are) that I would find anything other than a small, German sedan to be boring. "
"woodyww","August 2006"," If you have an advanced bmw addiction, I'm not sure I'd take automotive advice from people who just bought a Taliban Edition VW Beetle. (Occasionally, non-car buffs can give good advice to a car nut in the midst of an obsession, but it sounds like these 2 have their own car-nuttiness going on).If--the bmw gives you more trouble, & hopefully it won't--you might be willing to trade off the nth degree of performance for some type of Japanese vehicle perhaps. Or sell it, & buy a CRV, + an older 3 or 5 series for $5K or $10K for the summers.A lot of the most crazed bmw addicts own older ones, & just deal with repairs, but then you really need a good indie bmw mechanic nearby, as the dealer service is so expensive..... "
"corvette","August 2006"," I was sort of thinking along those lines. That's really the purpose of this topic, isn't it, to provide everyone with a willing enabler? I might consider keeping this one past the warranty period (in spite of the rattles), if I had a spare vehicle to drive, but that will depend on my budget in a year or two... "
"british_rover","August 2006"," want to bid for the ablity to pay 5,000 dollars or more over MSRP for a new camaro?Stupid people click here.  :sick: :mad:  :confuse: "
"lemmer","August 2006"," Turns out that for me a GS is not a good alternative to a BMW. My neighbor's brother came by with a 2000 GS300 that he wanted to sell. It was far more boring to drive than I thought it would be. Although, at 131,000 miles it was a still as solid as a rock. The guy still had not changed the timing belt and the oxygen sensor needed replacement. He was hoping to get a minimum of $11,500. I passed.A guy in my office is selling a very plain, one owner '95 240SX with 155K miles on it. Problem is, it is an automatic. I still might buy it if it is cheap enough. "
"corvette","August 2006"," High bidder's user name is similar to Terry's... 2009? By the time it gets here, Chevrolet will be very late to the ""retro"" party. "
"corvette","August 2006"," Maybe a GS430 would be less boring. A powerful engine can sometimes spice up an otherwise uninteresting car. "
"28firefighter","August 2006"," The GS400/GS430 is like a completely different car from the GS300..The 300 is a total yawn...but the 430 has the kick in the pants that the 300 needed "
"anonymousposts","August 2006"," Virginia. It's a more probable scenario than CT. But we are still undecided. Virginia Beach seems like a nice place to live but then again, so is Georgia. Especially with a cheap house at a bargain basement interest rate. "
"corvette","August 2006"," And, if memory serves, many improvements including a home theater in Georgia? I think this applies to everyone in the CCBA club--a New Scientist article talking about how ""sleeping on it"" is best for complex decisions:http://www.newscientist.com/article.ns?id=dn8732 "
"growwise","August 2006"," You guys are amazing. Lexus is boring? I wish I could afford one right now. I really like the IS250's seats. They are very supportive. Check em out. But then its rear quarters are cramped so ES350 would be an excellent choice. A bit more premium for a v6 camry but hey its a solid car. "
"growwise","August 2006"," Ah the peach state. Loved Athens/ATL while I was down there. Nothing like catching the bulldogs playing in sanford stadium. Is it UGA5 now the mascot? Athens would be packed with all the red tshirts. Drive for an hour on 316 is it? I forget. Been a while. Classic city is beautiful. Anyways back to ATL, loved norcross and buckhead. Didnt care much for Dekalb and Decatur counties. Gwinnett was great. Only other place I'd take over ATL in southeast is Miami. If you are sick of sailing near the gorgeous keyes :P you can always drive to Orlando to catch some theme parks. "
"anonymousposts","August 2006"," It's been the permanent home for both of us our entire lives. It might be a possibility for us to keep the house we are in now and rent a place in Va Beach until we figure out if we like it or not. We still aren't sure. I am going to call my boss Monday and get the ball rolling pending a visit to the new place and final terms of the promotion. We shall see what happens. "
"tifighter","August 2006"," We all know that CCBA-ers are always looking for the next car. My question is, what car do you wish you still had? I feel stupid sometimes for getting rid of an Audi. Heck, I feel stupid for saying I feel stupid for getting rid of an Audi. But really, I had a 91 90 Quattro 20v with the sport package that was a grip-meister; stiffer factory suspension, silk sport seats and rode like a skateboard. Always worried that something was going to break, but it never stranded me (more than I can say for the first Audi I had). Easy car to get attached to and a whole lotta fun to drive. Sold it to get a Honda Accord V6 coupe that I could never bond with. Anyone else? "
"anonymousposts","August 2006"," my 2001 Accord EX V6 coupe and my 1999 Accord EX 5-speed. I also kind of regret getting rid of my Odyssey. "
"tifighter","August 2006"," My Accord was a 00 EX V6 coupe. If there is one car my SO misses the most, that might be it... "
"kyfdx","August 2006"," Well... I can't top that one... You really should have kept that Audi... But, the car I was always sorry I sold was an '84 911 Targa... I bought it in 1990, and sold it in '94.. At the time it had just over 70K miles.. The paint still looked brand new.. My child had just been born, and I was worried about $10K engine rebuilds, etc, etc.. Now, I realize that you can always have more kids... But, try getting the wife to let you have another Porsche!  "
"bumpy","August 2006"," I only have two that left at all. The Citation is gone and I give thanks for that every day. I do miss the '88 Sentra sometimes. It was a well-worn beater by the time I let it go, but sometimes I wish I still had it around to transplant a deturbo'ed CA18DE and kick around in a 2200-pound, 8000-rpm heap. I'm sure it's part of a bridge in China by now, but I found something else to scratch my high-rpm itch. More on that later. :shades: "
"nippononly","August 2006"," my '88 RX-7, and my '82 Supra. The RX-7 was the biggest pain in the butt to keep running and guzzled the gas like a monster truck but was also the most singular driving experience I ever had. There is NO substitute for a rotary. None. The Supra was a tired old car with 200K on the clock, but I had it for years and had it set up just the way I liked it. It only had 146 hp in '82 but had a wonderfully smooth straight 6 that pulled like a racehorse. Not to mention it was still running strong....I finally sold it when I got my '97 Subaru Outback Sport - now that I have mostly gotten trucks out of my system, I wish I had kept that OBS too. "
"corvette","August 2006"," I also have nostalgia for a VW product. I had a 1999 Jetta VR6 with nearly every option. Kept it long enough to bond with it, but it left me stranded twice. Got rid of it because of its unreliability and awful dealer service, but I did love driving it. It didn't hold a candle to the more expensive German cars, but the Jetta was more responsive and had more road feel than most of the other (Japanese and American) small cars of its day, and the VR6 was the smoothest of the engine choices, and lacked the turbo lag that was a defining characteristic of the 1.8T. "
"qbrozen","August 2006"," I still miss my Z. I also miss my first car, the '79 CJ7, but that was lost to a phone pole and tree, so there's nothing I regret about the loss (well, ok, maybe taking a different route home that night in the ice storm), I would just like another one someday. "
"kyfdx","August 2006"," That's how I lost my '76 CJ-5... to a roll-over.. Your excuse is better, though...  "
"qbrozen","August 2006"," was that on or off pavement? "
"akangl","August 2006"," My question is, what car do you wish you still had? For me it would be *Taburbitha* my lifted 1990 Suburban. I still look for her, but haven't seen her since the night she was traded in. She needed a ton of $$$ thrown at her (new engine, transmission, rear pinion) but she was still an awesome truck.Other than that probably the 1994 Chevy K2500 454 x-cab because it was paid for, stupid move trading it in on an Exploder, there was nothing wrong with the truck other than its appetite. "
"kyfdx","August 2006"," Well... I was supposed to be ON... but, a little inattention, and the front wheel dropped off the edge into the ditch... rural road.. and rolled it down the road sideways, 1 3/4 times.. Jeep ended up on its side, driver's door up.. No seat belt, no brains... no injuries... young and stupid... AND lucky "
"qbrozen","August 2006"," ouch!I had my lapbelt on when the car cracked open like an egg (spare tire caught the pole and the front bumper caught the tree). Also no injuries. I did cry like a baby, though, at the loss of my jeep. Alot of blood, sweat, and tears went into that beast. "
"kyfdx","August 2006"," I loved mine... got it in 1980.. killed it in '82..Paid $2800 for it, and the insurance company gave me $3200 for it after two years... not bad... It was pretty basic, but it had 31 X 10.5/15 tires and custom bumpers... Straight-6 and a 3-speed.. No radio.. I went six weeks one summer without putting the top on.. I only bought it because the guy had a set of stereo speakers that I wanted... so, I told him I would buy the Jeep at his asking price, if he threw in the speakers.... Young, single and a (relatively) good-paying job was a dangerous combination. :surprise: "
"qbrozen","August 2006"," sounds real similar to mine (although a 5 vs 7) ... just 10 years earlier. $1k bought it with a carburetor that needed rebuilding. A $15 rebuild kit later and it was pretty darned reliable. The 258 I6 with the 3-speed stick and 32 (or 33, i forget)x10.5 on 15"" chrome wagon wheels. Oh, you would have liked this ... no back seat or radio, so my mom (good ole mom) built me a custom box for the rear that had a padded top for seating and room to mount two 6x9s, a pioneer tape deck, and 200-watt amp inside. screwed it down right between the wheelwells. Pretty much theftproof unless you happened to be a thief with a sharp hatchet on hand. Pop is a mad scientist, so he pulled the power brake booster and power steering out of a '75 cherokee and adapted them to the CJ. Oh, and let's not forget the power leather seats from an old junkyard Tbird. Made it the most comfortable cruising CJ you'd ever want to meet. I could steer it with one finger and stop on a dime. Like I said, alot of work went into it. I figured I had about $4,000 into it by the time the accident happened. I got $1200 for it for parts. The windshield assembly (new frame, wiper assembly, glass, and chrome lightbar) is still in my parents barn. Been there for about 15 years now. I told the buyer $1500 and why it was that much. He said he didn't need the windshield assembly, so I took it off and sold him the rest for the 12. "
"graphicguy","August 2006"," Being a charter member of CCBA, there's more than a couple of 'em I miss. Let's start with the latest....'04 RX8. As nipponoly said, the thing guzzled gas and I kept a few qrts of oil in the trunk. But, zinging that car to it's 9K redline, as well as probably being the finest handling and balanced car I've ever driven. That made it one of my all-time faves, and I miss it. It had an unfortunate incident with an F-150. I survived. The car gave it's life for me, though.Going back to some of the used cars (some, very used) I miss.....'69 MGB GT. Wasn't particularly powerful. It wasn't fast. But, it was fun. The females ""dug"" it. And, I learned all about auto mechanics and maintenance on it (by force), trying to keep it on the road.Another one I miss was a well used '76 Datsun 260Z. It was probably the poorest model for a Z car, but it introduced me to what a smooth running straight 6 engine really could do. It was a rust bucket by the time I got my hands on it, but again, the girls loved it (ex girlfriend ended up totalling it...at which time, we promptly broke up).The all time ""missed"" car was a '67 GTO convertible with an HO 400 motor. Bought it while it was in storage. An old guy who lived in my parents neighborhood had bought it new for his wife's 60th birthday. Unfortunately, he didn't ask her if she wanted a manual tranny (which she didn't). She disliked it so much, he pulled it into the garage and let it sit (except for his occasional drives to keep the battery charged and dry rot away from the rubber parts). That went on for 20 years ('87) until he started ""liquidating"" assets in his twilight years (he actually died less than a year after I bought it from him).While, I had long since moved away from my parents neighborhood, The GTO owner remembered me as a young'un drooling over that garaged GTO. He'd actually let me sit in it if I were passing by and he had it out for a drive (well before I was able to reach the peddals).He contacted my father when he was about to sell his house to move into a retirement home and asked if he thought I'd be interested in buying the GTO. My father contacted me. Asked my father to give the guy $500 to hold it for me (which he did, grudgingly). I was living out of town, but ended up at the guy's house the following weekend. Bought it on the spot without even starting it up. It was completely stock. He made me a very fair deal since old muscle cars weren't exactly on the forefront of anyone's mind during that period of time, and I was a neighbor ""kid"".Pushed it 5 houses down to my parents home. Changed the oil. Put new valve cover gaskets on it....new hoses and belts. Flushed and filled the radiator. Did a brake job. Tuned it. Checked the compression. All was good. Did all this in my parents driveway over the course of a Saturday and Sunday. (much to my mother's chagrin). Drove it home. Surprisingly, it had no rust. It did need paint and a new top. I put new tires on it, painted it (original gold color), put a new top on it....and battery. Interior was in great shape. No cracks or rips. Just needed to get a thorough cleaning and detailing. Everything worked (including the factory A/C and FM radio option).Boy did I love that car. But, in the ensuing years, I got married. Wife made me sell it to get a ""proper family sedan"". Idiot that I was, I complied. Wife is now gone and I miss the GTO more than I ever did her. "
"tifighter","August 2006"," Well that one DEFINITELY tops my little Audi. Especially when you factor what a GTO goes for now.  "
"nippononly","August 2006"," like Legos or something, so I could satisfy my CCBA and not have to miss some of the wonderful cars I have owned. But alas, who has that much parking space (besides Andre)? I would definitely have a fleet of about 15 by now if I had the space. And the bills for upkeep of a fleet that large would be chasing me all over the place. "
"lilengineerboy","August 2006"," Living in a tushie-retentive housing subdivision, yard art is frowned upon and you can (and likely will) be called in for not moving a car every 10 days. While I am thankful for a 2 car garage, my ceiling height is too low for one of those stacker things Backyard Buddy so I am pretty limited. I do however have my list of things I would like to own in my lifetime, gotta figure out how to do it though.--LEB "
"nippononly","August 2006"," just built himself a new garage when he needed more parking space! He's at five or six in his fleet, I think. Me, I like my little condo complex, and I would never want a bigger place than this one, but I only get two parking spaces. Anything over that has to be in a visitor parking space, where I would have to shuffle it around every 2 days, a practice that is frowned upon by the board! "
"Kirstie_H","August 2006"," A book author is researching American attitudes about their vehicles. If you agree or disagree with the idea that your vehicle does or should reflect your individual personality, please respond to [email?protected] no later than September 15, 2006 with your daytime contact information and your thoughts on this subject. And, please put ""for book author"" in your subject line. "
"corvette","August 2006"," The Backyard Buddy looks pretty neat. One of my complaints about the storage lifts is that, by lifting the car by the wheels, it prevents you from using the lift to change wheels, tires, brakes, and suspension components, but they offer an optional jack that will provide that functionality. "
"anonymousposts","August 2006"," is that I would get a demo. I could really satisfy my CCB urge then. I can drive any car out there as long as I don't keep the same one more than 30 days ... now that's a perk. Especially for those diseased souls such as myself. "
"growwise","August 2006"," It was an 00 civic lx (titanium - gold color) which I traded in one and half year 'cause of following. 1. APR on my loan was too high compared to all the 0% deals at that time. I was dumb enough not to know that most of the interest goes in the first year. Just when most of the car payment was gonna start going towards principal, I traded it in. All I was thinking at the time was that I could have been driving a bigger car for same car payment due to 0% on new deal - but then you have to pay longer - which was conveniently lost on me.2. Not enough power (translation not macho enough  - yeah I know I had issues back then :P ). Well it was gutless but would have saved me a ton on gas money but hindsight being 20/20 you know how that goes. "
"akangl","August 2006"," Since I'm out of the market for a looonnnngggg time I'm currently getting my fix by helping my little brother buy a truck. He called me and wanted me to find him a truck, so I made a couple phone calls and found the perfect truck. Its a 2006 Dodge Ram 1500 quad cab 4x4 ST, 4.7L V8/6-spd manual, exactly what he wanted. He's really excited about it and providing there are no hiccups along the way he should pick the truck up on Friday in Anchorage.Prior to deciding on a Dodge he came very close to buying a Titan, but the numbers didn't work out even though they were cutting a great deal. Just couldn't get it low enough to fit in his budget.This is kinda fun, lol.BTW, my truck will turn 4k miles tomorrow. :surprise: "
"bumpy","August 2006"," This should be enough of a clue.  "
"graphicguy","August 2006"," tifighter....yeah, if I knew then what I know now. The '60s era GTO, back in the '80s, wasn't nearly as coveted as it is today. The Big 3 back in the '80s were really putting out some garbage...putting stripes on their cars and calling them ""sports cars"". Nothing could have been further from the truth.I did make some good money on that GTO when I sold it, but nothing compared to what it would have brought in today's market...particularly given that I kept it in tip-top shape. For all intents and purposes, it was my daily driver. I did all the work on it myself (when you could actually maintain a car with simple tools and a little knuckle grease and know-how). I was living in a ""no snow"" area back then, though.'60s muscle cars were nowhere to be found on the road back in the '80s. There was nothing on the street back then that the GTO couldn't quickly dispatch....not from the big 3 (not even a 'vette), not from Toyota (Supras)...Honda (Preludes), nor Datsun (Z cars). There was one gas station I found that sold racing fuel. The GTO took leaded gas, so that's the only place I went to get the ""go juice"" the car thirsted for. I felt like a ""made guy"" when I drove that car on the street....especially with the top down.To add insult to injury, I ended up taking the money I got for that GTO and buying.....get this.....a new Chevy Citation (the ex-wife thought it was ""cute""). Talk about a piece of garbage. This was in the era of 12 mo/12K warranties. As soon as the warranty was up, it literally began to fall apart. At 30K miles (a little over 2 years later), the engine sounded like a John Deere diesel. Door handles wouldn't stay on the doors. It spewed various fluids like it had a terminal disease. It looked (and drove) like it had 250K miles on it.The GTO was built like a tank, in comparison.I often wonder where that GTO is now. "
"lilengineerboy","August 2006"," Oooohhh is that an S2000? Very nice. The earlier ones are a lil more tail happy than the later ones, and they all handle great. Enjoy the ride. "
"qbrozen","August 2006"," hmmmm... i'm seeing nothing but a blank space under your message.  "
"bumpy","August 2006"," Crud. Try this.Anyway, it's a MY2000 Honda S2000, black on black, looks to be stock except for the JVC stereo (which doesn't work with the dash controls  ) and maybe the rear gear (it should be pulling about 2700 rpm at 60 mph, but it does more like 3200 rpm).I drove by the Chevy dealer in the courthouse Monday morning and saw a little roadster sitting at the corner of the lot. I thought, ""Oh, somebody traded in a Miata."" I took a second look and thought, ""Holy :surprise:, it's an S2000! What the frell is that doing here?"" I stopped by on my way home that afternoon and took it out for a spin. One of the nice things about rural living is the maze of twisty back roads marked at 55 mph. I went back Tuesday morning to do the deal, and took it home that afternoon just ahead of a series of dumping thunderstorms. So, for $16,900 plus a few hundred of tax and other crud, I got myself a fabulous car that I intend to hang onto until one of us expires.Oh, the S2000 was traded in on a Trailblazer. :confuse: "
"lilengineerboy","August 2006"," Congrats...that is definitely a fun ride. Give your self a learning curve (pun perhaps intended) in the corners. The early S2000s have a very lively behind (I had never spun a car on a road course until I drove that car...) which can be fun, as long as you are prepared for it. In '04 they revised the suspension slightly which subdued that trait somewhat. Enjoy that zing to redline. Who needs a stereo anyway? That motor is quite a jewel and the whole car feels so connected. "
"british_rover","August 2006"," Oh you think that is funny. I had one of my clients trade in a paid off 540i for a Freelander S base model cloth seats no sunroof. We actually had to write him a check for the differance as the 540i was worth more then the freelander.Couple of years later he traded in the freelander for a base LR3, duragrain seats and again no sunroofs.Strange guy.Just a few weeks ago I had someone trade in a Saabaru 92x or whatever that wagon is with the manual tranny, sunroof and heated seats for a LR3. :confuse: "
"qbrozen","August 2006"," ooo... how many miles on the 92x and what did you give him for it? I am genuinely curious what happened to the resale of those after GM discounted them so heavily last year (I believe it got up to $7k-$9k off). "
"british_rover","August 2006"," Hmhhh it had like 7,500 miles on it and it was the non-turbo model.I don't remember what we put on it I would have to look maybe 15,000??? or a little less "
"qbrozen","August 2006"," oh ... nonturbo = blah! $15k does seem high. I think the street price got down to maybe $17-$18k for a brand new nonturbo. "
"lemmer","August 2006"," Grassroots Motorsports has an editor that has a 9-2X that is his daily driver/sort of a project car. With no options, he paid $16,821. "
"qbrozen","August 2006"," there ya go. sounds like i remembered fairly accurately.  "
"nippononly","August 2006"," that's the same price you can get the original Subaru version for. That car is only moderately acceptable inside as a Subaru. As a Saab, it's pretty bad, I think, except they did go to the expense of upgrading the seats. Most of the rest is stock Subaru. "
"kyfdx","August 2006"," I think they were getting $8600-$9000 off the Aero turbo model... That was around $23K-$24K.. A great deal, compared to the WRX wagon, of which it was essentially a clone.. "
"british_rover","August 2006"," Yeah I had the day off today but tomrrow I will go look up the original deal and see what number we actually put on it. It was so long ago that I don't remember anymore. "
"ghulet","August 2006"," Cool, bumpy, congrats! That's a fun car (prolly too fun for me, and no good for my city streets parking)....and that's about, what, 60% the cost of a new one? Very nice. "
"qbrozen","August 2006"," don't sweat it. Its not a turbo, so I don't care anymore.  "
"british_rover","August 2006"," OH well fine then. Anyway I already looked it up and it was 14,500 with just under 7,000 miles on it.Ohhh and while I was looking that up I noticed one of our other stores just took in a 1997 Black Cherokee Sport with 56,000 miles on it. They only own it for 1,500 dollars. Hmhhh gonna have to go find it and see if it is rough. "
"qbrozen","August 2006"," Wow. Definitely a surprising number. I thought it would be much lower. "
"british_rover","August 2006"," Yeah me too. But it was not my deal so I don't know if it was a struggle to get it done or something. Also for accounting purposes what is recorded in the system as trade value might not be the real trade value. There might be a 500 to 1,000 dollars of padding on that number so that if the car goes to auction it shows as a different kind of loss or something.Yes I know that makes no sense at all but that is exactly how it was explained to me. "
"qbrozen","August 2006"," ooo... interesting.... this brings up a question ... can dealers maybe get a tax writeoff or something for losses like that? I've always wondered why a dealer would choose to increase one number and drop another or whatever. There never seemed to be a rhyme or reason to it, though.For instance, when trading our Honda Pilot, the dealer went way over trade-in value on it on paper. But when trading my Lincoln, the dealer went under true trade-in but, on paper, took a loss on the new car. "
"british_rover","August 2006"," No idea there is a lot of accounting magic that goes on behind the scenes that is for sure.I also can't see all of the information on this system. I do not have the security privelages so there are probably some things I am missing. "
"lemmer","August 2006"," The dealer is going to pay income taxes whether they pack the profit into the new car or the trade-in. The creative accounting is probably more for ""book"" financial statements for the bank, investors, manufacturer, etc. "
"rockylee","August 2006"," I see that you don't post in alot of other forums. So since I knew where to find you I wanted to ask you this question pal. ""What do you think about Ford possibly selling Land Rover, and Jaguar, to Hyundai ?"" Do you think this deal could hurt sales from a car consultants perspective ?Thanx,Rocky "
"woodyww","August 2006"," Now, that's Action!-- What's the mileage? I always kind of wanted one of those; and I like the way they look & the fact that you don't ""see them coming & going"", like Z3's.Of course you can probably replace the JVC with another stock stereo. I love steering wheel controls for the stereo, but in a sports car/weekend fun car I could probably live without..... "
"corvette","August 2006"," About the radio on the S2000, talk to Crutchfield, they probably have an adapter that will allow the steering wheel controls to work with some aftermarket radios. "
"rockylee","August 2006"," Hey I was thinging about the S200 today and was wondering why somebody in their right mind would buy a S2000, when a Soltice GXP, or Saturn Redline already whip it's butt alll over the place. :P Rocky  "
"british_rover","August 2006"," I hope that wink is serious.I mean I really like how both the Sky and Solstice but I don't see them matching the S2000 as far as a drivers car goes.They are using the manual transmission from the Colorado/Canyon pickups for crying out loud. "
"lemmer","August 2006"," The Solstice and Sky have as much as they can handle with a Miata from a performance standpoint. From any other standpoint, they are still way behind the Miata. The S2000 is in a whole different league than the GM twins. "
"british_rover","August 2006"," Bah to Hyundai where did you get that rumor???Ford is not going to sell Jag because they are not going to sell Land Rover. The opperations of the two brands are much too integrated now and many Jag dealerships are also Land Rover dealerships. We share marketing people and managment for the entire North American market.We share powertrains with Jag and Aston Martin as well. So just not going to happen at all. Land Rover is Fords most profitable division by far and Jag's quality has risen to nearly the level of Lexus. Jag just needs time to get their product line fixed a little bit and Land Rover needs to get some of Jag's quality to slide over. That should start happneing very quickly now as the newest Land Rover is going to be built and Jag's Halewood plant. "
"british_rover","August 2006"," Exactly a nearly 10,000 RPM redline is something GM just cannot even contemplate in a production motor. "
"rockylee","August 2006"," Bah to Hyundai where did you get that rumor??? LOL, well it's been this site along with the detnews that has turned this topic into a major news strory.BTW- GM could make a 10K rpm engine if it wanted to invest the R&D into accomplishing that task, but what's the benefit into doing it ? I'd expect the Japanese to accomplish that goal since they already carry that image with the VTEC system, and they haven't yet done it.Well I'm glad to see you speak against such an idea, but the media is saying the opposite of you pal. I guess I'll see who's right in the upcoming future on the HyunJagrover issue. :shades: Rocky "
"zodiac2004","August 2006"," Jag's quality has risen to nearly the level of Lexus. Does your definition of ""quality"" differ with the general public? :surprise: "
"british_rover","August 2006"," I still think most of the JD powers and CR surveys are somewhat statisticaly flawed but when that is all you have to go off. "
"bumpy","August 2006"," I haven't driven it enough to gauge the mpg, but the EPA rating was 20/26 stock. Mine has a CAI (and a really evil resonance between 3 and 4000 rpm) and what I suspect is a 4.77 or 4.875 rear gear (stock is a 4.1), so I doubt I'll ever see much above 20.The S2000 radio controls are on the dash to the left of the steering wheel. The only thing on the wheel are two of the three cruise control buttons. The JVC seems to work well enough, but the S2000 isn't the kind of car that really needs a radio. "
"bumpy","August 2006"," Well, the turbo Kappas don't exist outside of a few test mules so they won't be whipping anything just yet. Having said that, the Kappas do have good underpinnings and the extra torque from the turbo might compensate for the truck gearbox. The oversized ghetto cruiser rims will kill the Kappas in the corners, and the lower redline will also slow them down. :sick: It's like bringing a breech-loader up against a repeating rifle. "
