recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,cluster,sentiment_scores_pos_vader,sentiment_score_pos_vader,sentiment_score_review_spacy,sentiment_score_pos_spacy
150092251,english,"this game is awesome
needs fast mode",1699925741,1699925741,True,0,0,0.4964539110660552,0,True,False,False,True,,,,76561199099722523,0,3,7845,1091,1429,1706946725,"['awesome needs', 'needs fast', 'fast mode']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.26666666666666666,0.4666666666666666
149976179,english,nvm i recommend the game just because of the lamb skin also i learned that custom game is way more fun than quick match,1699759240,1705774582,True,0,0,0.0,0,True,False,False,True,,,,76561198866975284,0,2,9681,1149,8323,1706473189,['quick match'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.06666666666666665,0.3333333333333333
149970533,english,"fun game, majority of players don't use voice chat which makes things pretty boring. plethora of bots currently, ready to see what the next update brings. game good",1699750583,1700781638,True,0,0,0.0,0,True,False,False,True,,,,76561197996856363,171,11,7528,314,4577,1707095224,"['update brings', 'game good']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.04375000000000004,0.14999999999999997
149955813,english,"gang beast was good, but this is superior. if you disagree, you're simply wrong.",1699732258,1699818191,True,0,0,0.0,0,True,False,False,True,,,,76561198150927524,332,38,7889,1332,1756,1707082000,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
149916600,english,fun game.,1699686551,1699686551,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198126541997,0,3,5711,220,3851,1706422152,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,0.0
149907227,english,"so

much

fun 

the game had a rocky start with connectivity is used but man is it fun",1699671732,1699671732,True,0,0,0.0,0,True,False,False,True,,,,76561197971165142,164,4,7452,641,2465,1707101358,"['much fun', 'rocky start']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.06666666666666665,0.3
149871022,english,best game ever,1699627829,1699627829,True,1,0,0.5051634907722473,0,True,False,False,True,,,,76561198313047132,0,1,7892,708,4010,1706980335,['best game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.3
149824107,english,"super fun to play with a group of friends or even alone its just hilarious all around. and the voice chat is surprisingly not as toxic as i thought it would be, its majority quiet or hilarious.",1699551351,1699551351,True,0,0,0.0,0,True,False,False,True,,,,76561198813674021,38,2,10492,742,4455,1706924017,['super fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.21388888888888888,0.31666666666666665
149767054,english,i punched the dog,1699463036,1700675669,True,1,0,0.0,0,True,False,False,True,,,,76561198987550322,62,18,4565,1083,2334,1706976909,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149724285,english,beastiality,1699389151,1699389151,True,0,0,0.4741379022598266,0,True,False,False,True,,,,76561198811858793,0,1,15343,663,3135,1707113965,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149682032,english,"i love it, but fix the garbage knock out system. why am i knocked out for 7 years when i get lightly tapped by a hair, but when i absolutely drop kick someone in the jaw, they get up in 4.6 seconds. also, while i am knocked out, someone comes along and knocks me out 0.00000000023 seconds after i wake up. other than that, pretty fun.",1699320990,1699320990,True,1,0,0.508274257183075,0,True,False,False,True,,,,76561198161374136,92,4,5996,1,5911,1706821370,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2541666666666667,0.0
149661405,english,"this game was actually fun...until the recent update over the weekend, they made it so stamina runs out extremely fast. game is now ruined. gang beasts 2.0 all over again, dev's love to chance thing and ruin games, don't buy and everyone else request a refund and defund the projects devs, don't deserve any of our hard earned money.",1699292016,1699292016,False,2,0,0.462508887052536,0,True,False,False,True,,,,76561198076714774,0,2,14973,2584,5983,1706908856,"['recent update', 'stamina runs']",0,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}",0.296,-0.05595238095238097,0.0
149658363,english,"a fun and laidback multiplayer experience

i feel compelled to share my thoughts on party animals because, despite the mixed feedback it has received, i genuinely believe it's a pretty good game. it's important to note that many of the negative reviews may be related to misconceptions about local play, as the game actually requires an online connection. however, this shouldn't overshadow the fact that party animals offers a decent gaming experience.

the game's core loop revolves around a series of minigames and fight rounds in a team format, with team sizes varying between two and four players based on the random matchmaking system. the standout feature is its ragdoll combat mechanics, which some might dismiss as purely luckbased. however, with practice, it becomes apparent that the game can be highly competitive when facing skilled opponents. while luck does play a minor role, mastering skills like quick weapon pickups, accurate drop kicks, and strategic player tossing depends more on player skill and feedback.

admittedly, the game's progression can feel repetitive over extended play sessions, making it better suited for shorter, more casual gaming sessions. the inclusion of a free battle pass system is a nice touch, and despite the presence of microtransactions, i never felt pressured to make any purchases. most of the items available for purchase are cosmetic, and the game generously provides free players with plenty of skins and items.

like any online multiplayer game, the party animals community can be a mixed bag, with elements of toxicity and competitiveness, but it also has its share of friendly and helpful players. ultimately, i'd recommend party animals to anyone looking for a simple, laidback game where you can goof around without taking things too seriously.

in conclusion, party animals offers a fun and enjoyable gaming experience, especially for those seeking a relaxed multiplayer environment with moments of hilarity and skill. give it a try, and you might be pleasantly surprised by what it has to offer.",1699288440,1699288512,True,0,0,0.0,0,True,False,False,True,,,,76561198072847564,131,1,13628,517,6259,1707110083,"['mixed feedback', 'good game', 'negative reviews', 'local play', 'online connection', 'decent gaming', 'fight rounds', 'minor role', 'quick weapon', 'accurate drop', 'strategic player', 'extended play', 'casual gaming', 'free battle', 'nice touch', 'items available', 'free players', 'online multiplayer', 'mixed bag', 'helpful players', 'laidback game', 'enjoyable gaming', 'relaxed multiplayer']",0,"{'neg': 0.096, 'neu': 0.532, 'pos': 0.372, 'compound': 0.9451}",0.9451,0.09216229348882407,0.1323529411764706
149645514,english,"this game may have its flaws, and it may be broken or glitchy at times, but hear me out.... its not a serious game. people are leaving a ton of bad reviews for this game because it is glitchy and weird, but the game isnt meant to be serious, its meant to be a funny animal game where you have fun, so what if you lose? its about the time spent playing, not whether or not you win. (although i swear to god if i lose again i will shoot someone in their foot)",1699273864,1699273864,True,1,1,0.4917257726192474,0,True,False,False,True,,,,76561198970534173,0,11,5704,849,3418,1707034412,"['serious game', 'bad reviews', 'funny animal', 'time spent', 'spent playing']",0,"{'neg': 0.243, 'neu': 0.556, 'pos': 0.201, 'compound': -0.1531}",-0.1531,-0.17976190476190476,-0.23055555555555554
149583133,english,cheaters & internet lags. they suck!,1699186820,1699186820,False,2,0,0.5348531603813171,0,True,False,False,True,,,,76561198025254420,47,4,6480,530,4016,1707052307,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149538182,english,"dude this game is literally a comfort game for me, it is so fun. the characters designs and how immersive this game really is. i love everything about it and i recommend it to others! just ignore the toxic players and you'll have fun <3 

ps: i am way too addicted to this game lol",1699127329,1700617042,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199241101087,0,1,13900,2370,1443,1707027406,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1025,0.0
149482946,english,really good,1699061407,1699061407,True,0,0,0.4761904776096343,0,True,True,False,True,,,,76561199287262073,0,2,8913,440,7404,1706839643,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.7,0.0
149470863,english,very fun game to beat up people,1699046566,1699046566,True,0,0,0.0,0,True,False,False,True,,,,76561199388858397,0,1,10933,0,5171,1703270418,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0050000000000000044,-0.05000000000000002
149419709,english,"its a good time, totally got my $20 worth",1698986632,1698986632,True,0,0,0.0,0,True,False,False,True,,,,76561198058804590,0,1,12541,741,7632,1707114482,['good time'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3333333333333333,0.7
149401531,english,look at my play time... look at my play time!,1698960922,1698960922,True,0,0,0.0,0,True,False,False,True,,,,76561198073420791,0,9,9903,1095,3834,1707048560,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149400707,english,very fun game to kill time.,1698960042,1698960042,True,0,0,0.0,0,True,False,False,True,,,,76561198883076023,0,2,16826,772,9130,1706755490,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0050000000000000044,-0.05000000000000002
149383063,english,"this game is fun. the grind is super ridiculous. i suggest fixing drop rate of items needed to do weekly missions and opening options to complete them as well, like customs. you could also let us pick the weapon drops in customs to complete weekly's. if the grind and options don't change i feel this game will fail in 6 months to a year and become free to play or be gone like knockout city.

i'm done with the grind and done trying to finish weekly's as it's too much and i have other games to play this isn't the only one.",1698942585,1698942585,False,1,0,0.0,0,True,False,False,True,,,,76561198354226411,0,1,5816,200,4018,1706923936,"['weekly missions', 'other games', 'only one']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.027083333333333334,-0.0625
149359097,english,"don't listen to the initial negative reviewbombs. this game is amazing. so much fun. play it with my gf, play it with my brother, play it with my buddies. its just so much fun",1698914602,1698914602,True,3,0,0.5238095521926879,1,True,False,False,True,,,,76561198245614878,0,1,11351,1843,6898,1706506742,"['negative reviewbombs', 'much fun', 'much fun']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.08333333333333336,0.09999999999999999
149355957,english,"it doesn't matter if you win or lose in this game,,its fun and fast play.",1698908028,1698908028,True,0,0,0.0,0,True,False,False,True,,,,76561199135476755,27,1,5580,343,3893,1706595976,['fast play'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.43333333333333335,0.2
149352742,english,[b]fall guys with violence![/b] 😂,1698901215,1700684117,True,24,9,0.6233869791030883,1,True,False,False,True,,,,76561198149205706,0,8,8196,947,312,1707060040,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149332730,english,i love it!,1698870807,1698870807,True,0,0,0.4761904776096343,0,True,True,False,True,,,,76561198119398605,0,1,8147,1411,992,1707076018,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.625,0.0
149300096,english,it's alright.,1698831576,1698831576,True,1,1,0.5,0,True,False,False,True,,,,76561198066280833,101,6,43525,3589,10665,1707086229,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149275998,english,just a fun game,1698787701,1698787701,True,0,1,0.0,0,True,False,False,True,,,,76561198015636499,0,31,7034,1305,639,1707098954,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,0.0
149253670,english,"party animals has started [url=https://cdn.discordapp.com/attachments/1092066449658482789/1185604089720098836/image.png?ex=659036da&is=657dc1da&hm=5fc6e151544b3a26256f5a5d2275fcc38694699a5563cf25612cc04d1816e312&] restricting the rewards you get while playing [/url], meaning they actively stop you from grinding your level rewards and cookies earned. this feels incredibly arbitrary and absolutely uncalled for, especially since this wasn't restricted previously. people should be allowed to collect rewards they are playing for.

original review included below:

there are a myriad of issues plaguing the game which personally makes it hard to recommend buying it in its current state. i really do enjoy playing, but game bugs are frustrating and spoil the experience. however, i'm glad there is transparency about issue reporting on the [url=https://forum.partyanimals.com/t/bug] official game forums. [/url]

party animals is a fun teambased minigame extravaganza. together with a team of 24, you hop into various minigames with silly and wonky physics to win new costumes, animals and other customization options. across three game modes, you compete against each other on various different maps with fun little gimmicks.
if you've played cs(:s) minigames and mario party before, this game is definitely something fun for you!

although the issues below can be seen as minor, the ones that i've experienced at least a multitude of times are:

[list]
    []physics engine object issues such as the [url=https://storage.googleapis.com/rebos_american_hamburger_stash/iceberg.mp4] iceberg bits in ice breaker [/url] and [strike] [url=https://storage.googleapis.com/rebos_american_hamburger_stash/bomba_bridge.mp4] beatup bridge [/url] [url=https://storage.googleapis.com/rebos_american_hamburger_stash/another_bomba_bridge.mp4] spazzing out [/url] [/strike] resolved)
    []hands / paws targeting issues such as grabbing onto players in range and  [url=https://storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues_2.mp4] climbing [/url]  [url=https://storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues.mp4] structures [/url]
    []audio/visual issues such as camera in terrain clipping, [url=https://storage.googleapis.com/rebos_american_hamburger_stash/camerabug.mp4] random camera snapping [/url], game audio dropouts, erroneous sound effects, layer synchronization and mixing
    []game rewards issues such as problems gifting friends items, and tracking, redeeming offplatform game rewards
[/list]

for the average player these issues probably aren't problematic, especially if you're just looking to have fun with friends. if you're looking to unlock as many animals and customization options as possible though, issues like these can be seen as frustrating as they can hinder your efforts.
i hope that game issues will be resolved over time. i will change my review accordingly when improvements are made!",1698762183,1702740938,False,2,0,0.5199999809265136,1,True,False,False,True,,,,76561198058717653,311,27,7704,424,4646,1707092956,"['original review', 'current state', '[ url=https', 'official game', 'various minigames', 'wonky physics', 'new costumes', 'other customization', 'different maps', 'little gimmicks', '[ list', 'issues such', '[ url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/another_bomba_bridge.mp4 ]', 'issues such', '[ url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues_2.mp4 ]', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues.mp4 ]', 'audio/visual issues', 'issues such', '[ url=https', '] random', 'erroneous sound', 'layer synchronization', 'issues such', 'offplatform game', '/list ]', 'average player', 'many animals']",0,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.4215}",-0.4215,-0.03928467365967366,-0.06058612440191386
149242382,english,"really, really fun. if you like being a doggo and feel like fighting the world",1698745972,1698745972,True,1,0,0.0,0,True,False,False,True,,,,76561198111957289,0,2,10743,1643,493,1707031178,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
149230658,english,its fun,1698722065,1698722065,True,1,0,0.0,0,True,False,False,True,,,,76561198198014054,0,6,14277,3216,3827,1707063535,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
149225789,english,"this game is okay, it's super inconsistent with everything though, you can have matches where people can punch you from one side of the map to the other, allthewhile you do punches which roll off their bodies as if your fists were coated in grease. i've had people kill (grey screen) my character at the start of the match in one punch. i've drop kicked people and made direct contact only to slide off them like i were a pillow. oh and when you knock them out for them to get back up in the blink of an eye but you get knocked out and you're down for what feels like hours.

oh and don't get me started about the danger zones like water on the ice map where people can seemingly swim laps in the water without freezing; to then fully recover, only for me to dip my pinky toe in there and freeze immediately. 

when others are able to freely run in the snow on the cabin map at night which is when you're supposed to freeze, yet i step away from the campfire to be a popsicle immediately.  i honestly think this game is rigged in some bs way. 

if i hadn't been talked into keeping this by friends, i would have definitely refunded.",1698713612,1698713612,False,2,0,0.5061011314392089,0,True,False,False,True,,,,76561198098449876,0,8,6785,300,3419,1707083240,"['super inconsistent', 'grey screen', 'direct contact', 'bs way']",0,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.0516}",0.0516,0.08685185185185187,0.12777777777777777
149216488,english,best 20 bucks i ever fucking spent better with a crew,1698699970,1698699970,True,0,0,0.0,0,True,False,False,True,,,,76561198797057923,0,2,7364,759,3763,1707114151,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.4666666666666666,0.0
149167462,english,pretty fun and the transaction aren't too annoying.,1698628641,1698628641,True,0,0,0.0,0,True,False,False,True,,,,76561199119386797,0,1,10215,230,4364,1707112572,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.08333333333333333,0.0
149164285,english,fun party,1698623938,1698623938,True,0,0,0.0,0,True,False,False,True,,,,76561199218027849,0,6,7818,476,2147,1707096332,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
149153848,english,animal fighting,1698611248,1698611248,True,0,0,0.0,0,True,False,False,True,,,,76561199068342633,0,3,5110,568,2779,1707087710,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
149152721,english,"this game is a game, a game that tickles a certain pickle. i can knock out squads of cats and make a hammerhead shark scream running away whilst i pummel him as a cat with a pair of nunchucks which is a life long dream of mine. buy this game you wont regret it but i cant promise your dog will look at you the same. after all  you  just slaughtered it's whole entire ancestry line in the span of a few weeks. 10/10 yes",1698610088,1700933073,True,0,0,0.0,0,True,False,False,True,,,,76561199525000312,0,2,6231,722,3029,1706996783,"['certain pickle', 'life long', 'long dream', 'entire ancestry', 'few weeks']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1435714285714286,-0.01714285714285715
149102937,english,"there's nothing i don't like about this game, it's so addicting!!",1698559355,1698559355,True,1,0,0.0,0,True,False,False,True,,,,76561198796368337,0,1,18372,1125,1039,1707110078,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.625,0.0
149049744,english,"absolute chaos in the best way, love that the game has voice chat.",1698499892,1698499892,True,0,0,0.0,0,True,False,False,True,,,,76561198983604302,0,1,8200,63,4490,1707095108,"['absolute chaos', 'best way']",0,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,0.32499999999999996,0.6
148991090,english,this game is so fun to play online and with friends.,1698426366,1698426366,True,0,0,0.0,0,True,False,False,True,,,,76561199478595622,0,6,11910,692,4538,1706987994,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,0.0
148969028,english,"the game is not very good because it gets horrible updates from the developers who have no idea how to make a good game, they managed to make the game worse and worse with every update, ruining every bit of fun the game had. it had very few redeeming qualities to begin with and the developers made so many stupid choices
the people are rude and toxic in game and the game modes are basic and boring. the achievements in the game are either basic and easy or stupidly hard for a tiny reward; other achievements would take ages of boring game play with no way to do it faster, just takes ages and that's it. the achievements in this game suck.
 the characters them self are mediocre and they don't have many skins and the only skins you can get are lame and the good ones are very rare and sometimes lame ones are also rare,so if you got a rare one, you could just get a lame one instead.
 every update is another way for the developers to make the game a little bit worse in the name of ""balance"" but just end up making the game less fun and ruining the whole point. like when they decided to get rid of the fish over and over again, then completely swap it for something else. the whole point of the fish was to give the dead players a way to still do stuff, but they keep trying to take that way from people. they also like a lot of rng. each time you punch someone it does random damage.",1698404883,1705789742,False,1,0,0.5034558176994323,0,True,False,False,True,,,,76561199003527991,0,7,8137,0,8137,1705789079,"['horrible updates', 'good game', 'stupid choices', 'tiny reward', 'other achievements', 'boring game', 'many skins', 'good ones', 'lame ones', 'little bit', 'whole point', 'whole point', 'dead players', 'random damage']",0,"{'neg': 0.315, 'neu': 0.542, 'pos': 0.143, 'compound': -0.7906}",-0.7906,-0.17868189102564105,-0.17578125
148947375,english,"as good 
",1698367742,1698367742,True,0,0,0.0,0,True,False,False,True,,,,76561199502032284,23,2,13089,0,1286,1704258808,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.7,0.0
148943981,english,funjy,1698362395,1698362395,True,0,1,0.0,0,True,False,False,True,,,,76561198348094281,0,2,7006,471,1651,1706751463,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
148938293,english,"way too much inconsistency with how long you're knocked out versus someone you knock out. i stay down for 15 seconds and people i knock out (even with tools) are out for maybe 3 seconds. it makes no sense. yes i am pushing buttons to wake up faster, i'm at level 100 so i'm not new to the game.
",1698354516,1698354516,False,3,0,0.468314379453659,0,True,False,False,True,,,,76561199101881917,0,6,7378,0,5983,1704864000,['much inconsistency'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.09474747474747476,0.2
148934489,english,its a good game but you need a lot of luck,1698351121,1698351121,True,0,0,0.0,0,True,False,False,True,,,,76561198974224384,85,9,13638,2492,6300,1707113233,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
148933431,english,i am a party animal,1698349934,1698349934,True,1,0,0.5238095521926879,2,True,False,False,True,,,,76561198987558429,65,7,6588,772,2404,1707090119,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
148920372,english,"yes there's an online requirement and yes there's many mtx
don't let the review bombing scare you from buying this game though, it's plenty fun with friends and even with solo queue",1698336891,1698336891,True,2,0,0.52173912525177,0,True,False,False,True,,,,76561198102770109,142,9,9469,2243,3032,1707066417,"['online requirement', 'many mtx', 'plenty fun']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.13333333333333333,0.4
148886051,english,hurts my brain but is funny because of how goofy the game and it's physics are,1698288148,1698288148,True,0,0,0.0,0,True,False,False,True,,,,76561199154172942,0,4,12492,105,3984,1707013609,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.11666666666666665,0.0
148877424,english,i like this game so much i played for 16 hours in 1 hour,1698273290,1698273290,True,0,0,0.0,0,True,False,False,True,,,,76561199083599307,0,10,3543,2523,964,1707103019,['much i'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1,0.2
148866073,english,fun game to play with friends.,1698258138,1698258138,True,0,0,0.0,0,True,False,False,True,,,,76561198177087037,0,1,14524,98,5821,1706573198,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,0.0
148833090,english,"party animals is a fun game with creative levels and cute characters you can earn through leveling, including additional costumes that can be earned through achievements or the shop as well. so in that sense, there is a lot of variety in which a player can choose and earn through progression. 

however there is a lot of unexplained bs i find myself experiencing the longer this game exists and i play it. i'm discovering i mostly experience this on a handful of last stand maps which include ichiban, winter is coming, wind tunnel, and gator valley. ichiban seems to suffer from irregular and varied windows in which the player will be instantly knocked out from a punch or item used by another player. not to mention it feels i have significantly less time to jump back up out of the gas than others players do, even dying within a second after losing consciousness regardless if i did before i was thrown down there. winter is coming is one of the most bs levels i've played given it seems i freeze a lot quicker than others players do at the end game while they can get up instantly or roll back without ever freezing at the end way too often to not be noticed. i see this happen on variety of other levels as well mentioned above at times including a handful of team levels. i don't know if that's due to anything in particular but it's becoming more apparent the longer i own this game. 

because of that alone, i find myself playing this game less and less due to the bs luck people get in general. as mentioned, they are able to wake from knockouts, get back onto ledges, or even roll back into play before timeouts on various levels way quicker than i can. i don't want to hear the ""lack of skill"" and that kinda crap. i've played this game during beta over 20 hours including the version from a couple years ago. it wasn't this bad at the start but you notice it more obviously the longer you play, whether a session or playing the game for a number of weeks. i'm seeing a game become less fair in non team games the longer i play this game. sadly that means it's becoming a crappier product unless it's 4v4 a lot of the time to balance out the unexplained bs.

would i recommend the games? yes. however i can't say i tend to have much fun outside of 4v4s with a friend as randoms are insufferable to deal with as your team mates in a 2v2 setting or the fact they expect you to fully carry them.",1698214000,1698214186,True,19,1,0.6257029175758361,2,True,False,False,True,,,,76561198149824899,350,23,5611,1120,2387,1706921142,"['fun game', 'creative levels', 'additional costumes', 'unexplained bs', 'i play', 'last stand', 'varied windows', 'less time', 'bs levels', 'lot quicker', 'other levels', 'game less', 'bs luck', 'various levels', 'non team', 'crappier product', 'unexplained bs', 'much fun']",0,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.4404}",0.4404,-0.006611111111111111,-0.02152777777777778
148825182,english,cute otta go brrrrt,1698200084,1698900455,True,0,0,0.0,0,True,False,False,True,,,,76561198803818652,38,3,12611,0,4767,1704071624,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
148789004,english,games pretty ass no offline play garbage asf,1698159218,1698159218,False,3,2,0.4583647847175598,0,True,False,False,True,,,,76561198178126158,0,5,7377,335,3534,1706989291,['offline play'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.25,0.0
148784479,english,fuck harry all my bitches hate harry,1698153665,1698153665,True,1,0,0.5220588445663452,0,True,False,False,True,,,,76561198143017480,115,16,6769,125,4142,1706351696,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.6000000000000001,0.0
148771240,english,this game is sooooo much fun!,1698127494,1698127494,True,0,0,0.0,0,True,False,False,True,,,,76561199040483109,0,1,5617,1443,688,1707116491,['much fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.012500000000000011,0.3
148749140,english,"i got banned twice in this game, both times for saying ""gg ez"" to a group of kids telling me to go fuck myself.",1698087393,1698087393,False,4,7,0.504945397377014,0,True,False,False,True,,,,76561198335142612,0,9,9097,370,2095,1707015792,['gg ez'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.4,0.0
148721236,english,fun party game with welldesigned and engaging achievements that let you unlock in game cosmetics. lots of fun with friends.,1698044661,1698044661,True,1,1,0.53125,0,True,False,False,True,,,,76561199248097350,23,11,6101,0,5813,1700244697,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.039999999999999994,0.0
148714214,english,nice,1698037265,1698037265,True,0,0,0.0,0,True,False,False,True,,,,76561199553008661,0,1,52579,2657,19984,1707110493,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.6,0.0
148667834,english,good game,1697977343,1697977343,True,0,1,0.0,0,True,False,False,True,,,,76561199086496383,0,3,18556,1637,6013,1707049924,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
148620890,english,"cac
",1697912606,1697912606,True,0,0,0.0,0,True,False,False,True,,,,76561199552536518,0,1,53735,2934,19612,1707075451,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
148604404,english,"great game with stupidly funny mechanics and characters

5 stars",1697896280,1697896280,True,3,0,0.5153061151504515,0,True,False,False,True,,,,76561199070622541,0,1,11187,1188,3729,1707072345,"['great game', 'funny mechanics']",0,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.21666666666666667,0.21666666666666667
